SUBASTA;FEC.SUB.;SEGMENTO;PYME;1-NEG;SELLO;TIPO INSTRUMENTO;NALO;SIN RECURSO;PLZ.;T.MIN.;CIERRE;PPV;AG.CPR.;TASA C.;TASA V.;AG.VDR.;MONEDA;MONTO;CANT. INSTRUMENTOS;ESTADO;HORA CONC.;CODIGO RESPONSABLE;CUIT RESPONSABLE;NOMBRE RESPONSABLE;CARACTER;CUIT BENEF.;RAZÓN BENEF.;COND. PYME;V.N. C.;V.N. V.
1556593;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:19;17:00:00;131;;;20,00;406;$;20.000.000,00;4;Desierta;;RESI;;Resiliencia S.G.R.;AO;;;;;
1556594;21/09/2026;No Garantizado Calificado;SI;SI;NO;ECHEQ;NO;NO;C.I.;10:47:21;17:00:00;108;406;28,00;28,00;406;$;4.000.000,00;1;Negociada;10:49:27;;30-71754751-5;AO SRL;AO;30-71754751-5;AO SRL;Certificado MiPyME;;
1556595;21/09/2026;Avalado;;SI;NO;PAGARE;NO;NO;C.I.;10:47:56;17:00:00;359;;;7,25;406;U$S;116.666,66;1;Desierta;;ARPY;;Argenpymes S.G.R.;;;;;;
1556596;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:18;17:00:00;87;433;28,00;28,00;406;$;15.000.000,00;3;Negociada;13:44:55;MILL;;MILLS S.G.R.;AO;;;;;
1556597;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:28;17:00:00;16;442;23,00;23,00;852;$;851.250,00;1;Negociada;12:20:56;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1556598;21/09/2026;Avalado;;SI;NO;ECHEQ;SI;NO;24Hs.;10:48:33;17:00:00;97;20;26,00;26,00;20;$;267.505,00;1;Negociada;16:43:47;ACPY;;Acindar Pymes S.G.R.;NO;;;;;
1556599;21/09/2026;Garantizado Calificado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:38;17:00:00;63;406;23,25;23,25;565;$;50.000.000,00;1;Negociada;12:14:35;;;;AO;;;MiPyME FCE - Art. 7 Ley 27.440, Res. SEPYME 340/17, Art. 2 RG 4367/18 y RG 1019/24;;
1556600;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:49;17:00:00;100;287;24,00;24,00;20;$;106.615.612,08;54;Negociada;12:32:43;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1556601;21/09/2026;Avalado;;SI;NO;PAGARE;NO;NO;C.I.;10:48:49;17:00:00;269;502;7,00;7,00;406;U$S;116.666,67;1;Negociada;15:12:44;ARPY;;Argenpymes S.G.R.;;;;;;
1556602;21/09/2026;Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:52;17:00:00;70;;;24,00;565;$;50.000.000,00;1;Desierta;;;;;AO;;;;;
1556603;21/09/2026;Avalado;;SI;NO;PAGARE;NO;NO;C.I.;10:49:26;17:00:00;179;406;6,00;6,00;406;U$S;116.666,67;1;Negociada;11:22:58;ARPY;;Argenpymes S.G.R.;;;;;;
1556604;21/09/2026;Garantizado Calificado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:49:29;17:00:00;15;;;22,00;767;$;9.056.124,00;1;Desierta;;;;;AO;;;Certificado MiPyME;;
1556605;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:49:54;17:00:00;27;406;22,00;22,00;767;$;146.570.301,64;2;Negociada;11:10:34;GARA;;Garantizar S.G.R.;AO;;;;;
1556606;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:03;17:00:00;29;502;24,99;25,00;502;$;41.060.000,00;1;Negociada;11:04:14;POTE;;Potenciar S.G.R.;AO;;;;;
1556607;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:50:15;17:00:00;107;501;24,00;24,00;716;$;15.000.000,00;1;Negociada;14:03:33;FGCT;;Fondo de Garantia Catamarca SAPEM;AO;;;;;
1556608;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:20;17:00:00;306;503;30,50;30,50;502;$;100.000.000,00;10;Negociada;14:16:13;POTE;;Potenciar S.G.R.;AO;;;;;
1556609;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:21;17:00:00;46;433;26,00;26,00;767;$;57.458.110,26;4;Negociada;12:10:10;TRND;;Trend S.G.R.;AO;;;;;
1556610;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:30;17:00:00;255;503;30,50;30,50;502;$;24.500.000,00;5;Negociada;14:38:17;POTE;;Potenciar S.G.R.;AO;;;;;
1556611;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:50:39;17:00:00;135;501;27,00;27,00;716;$;15.000.000,00;1;Negociada;13:59:30;FGCT;;Fondo de Garantia Catamarca SAPEM;AO;;;;;
1556612;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:41;17:00:00;329;503;30,50;30,50;502;$;9.800.000,00;2;Negociada;15:28:59;POTE;;Potenciar S.G.R.;AO;;;;;
1556613;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:50;17:00:00;319;503;30,50;30,50;502;$;19.600.000,00;4;Negociada;14:49:32;POTE;;Potenciar S.G.R.;AO;;;;;
1556614;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:59;17:00:00;315;503;30,50;30,50;502;$;4.900.000,00;1;Negociada;15:28:39;POTE;;Potenciar S.G.R.;AO;;;;;
1556615;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:51:10;17:00:00;114;501;24,00;24,00;839;$;10.000.000,00;1;Negociada;15:00:36;FGCT;;Fondo de Garantia Catamarca SAPEM;AO;;;;;
1556616;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:51:29;17:00:00;174;;;25,00;429;$;41.000.000,00;1;Desierta;;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1556617;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:51:34;17:00:00;119;;;27,00;767;$;170.000.000,00;1;Desierta;;FIDE;;Fidem S.G.R.;AO;;;;;
1556618;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:51:38;17:00:00;121;501;27,00;27,00;839;$;10.000.000,00;1;Negociada;13:57:59;FGCT;;Fondo de Garantia Catamarca SAPEM;AO;;;;;
1556619;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:51:39;17:00:00;163;501;27,00;27,00;716;$;15.000.000,00;1;Negociada;14:01:24;FGCT;;Fondo de Garantia Catamarca SAPEM;AO;;;;;
1556620;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:51:50;17:00:00;128;501;27,00;27,00;839;$;12.000.000,00;1;Negociada;13:57:29;FGCT;;Fondo de Garantia Catamarca SAPEM;AO;;;;;
1556621;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:52:00;17:00:00;196;501;28,00;28,00;716;$;15.000.000,00;1;Negociada;14:02:14;FGCT;;Fondo de Garantia Catamarca SAPEM;AO;;;;;
1556622;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:52:18;17:00:00;107;569;29,00;29,00;767;$;748.043,87;1;Negociada;12:11:35;;30-59036076-3;CENCOSUD S A;AO;30-68595344-3;FRATELLI CURRAO SRL;;;
1556623;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:52:40;17:00:00;88;406;26,00;26,00;767;$;100.000.000,00;2;Negociada;11:00:45;ARPY;;Argenpymes S.G.R.;AO;;;;;
1556624;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:52:45;17:00:00;225;501;28,00;28,00;716;$;15.000.000,00;1;Negociada;14:04:10;FGCT;;Fondo de Garantia Catamarca SAPEM;AO;;;;;
1556625;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:52:55;17:00:00;32;406;23,00;23,00;526;$;232.286.109,81;1;Negociada;11:20:23;GARA;;Garantizar S.G.R.;AO;;;;;
1556626;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:52:57;17:00:00;15;;;35,00;828;$;20.000.000,00;1;Desierta;;;30-68548874-0;DEPAOLI & TROSCE CONSTRUCTORA S R L;AO;30-71449602-2;PRIMMACRED S.R.L.;;;
1556627;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:53:05;17:00:00;148;;;24,00;526;$;6.500.000,00;6;Desierta;;FIDE;;Fidem S.G.R.;AO;;;;;
1556628;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:53:06;17:00:00;46;;;0,00;15;$;3.487.344,57;2;Desierta (Baja);;FEDE;;Aval Federal S.G.R.;AO;;;;;
1556629;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:53:13;17:00:00;43;;;35,00;828;$;5.000.000,00;1;Desierta;;;30-71025254-4;INSUMOS EN SALUD S. R. L.;AO;30-71025254-4;INSUMOS EN SALUD S. R. L.;;;
1556630;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:53:16;17:00:00;30;501;23,00;23,00;716;$;80.000.000,00;1;Negociada;14:04:56;FGCT;;Fondo de Garantia Catamarca SAPEM;AO;;;;;
1556631;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:53:21;17:00:00;183;;;31,00;767;$;50.000.000,00;5;Desierta;;RESI;;Resiliencia S.G.R.;AO;;;;;
1556632;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:53:34;17:00:00;36;828;32,00;32,00;828;$;10.666.000,00;1;Negociada;12:50:35;;30-71459832-1;METALURGICA FOREST SOCIEDAD DE RESPONSABILIDAD LIMITADA;AO;30-71449602-2;PRIMMACRED S.R.L.;;;
1556633;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:54:23;17:00:00;58;529;26,50;26,50;529;$;26.991.583,45;1;Negociada;10:56:24;;30-59036076-3;CENCOSUD S A;AO;;;;;
1556634;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:54:37;17:00:00;86;529;27,50;27,50;529;$;1.487.071,32;1;Negociada;12:03:55;;30-68537634-9;TARJETA NARANJA S.A.U.;AO;;;;;
1556635;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:54:43;17:00:00;29;828;32,00;32,00;828;$;2.550.000,00;1;Negociada;12:51:00;;33-71933411-9;ROJO Y BLANCO ORGANIZACIONES S. A. S.;AO;30-71449602-2;PRIMMACRED S.R.L.;;;
1556636;21/09/2026;No Garantizado;SI;SI;NO;FCE;NO;NO;C.I.;10:54:59;17:00:00;42;114;25,00;25,00;15;$;29.903.579,74;1;Negociada;11:19:04;%RAI;30-50672680-4;RAIZEN ARGENTINA S.A.U.;;;;;;
1556637;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:55:11;17:00:00;31;;;80,00;529;$;3.000.000,00;1;Desierta;;;30-71703334-1;GRUPO PAMPEANO S.R.L.;AO;;;;;
1556638;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:55:19;17:00:00;23;828;32,00;32,00;828;$;1.600.000,00;1;Negociada;12:51:24;;30-70791371-8;PAVETTI GUSTAVO ALBERTO Y GUERRERO RODOLFO GUSTAVO;AO;30-71449602-2;PRIMMACRED S.R.L.;;;
1556639;21/09/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:55:26;17:00:00;248;734;6,50;6,50;832;U$D;30.000,00;1;Negociada;10:57:28;POTE;;Potenciar S.G.R.;;;;;;
1556640;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:55:32;17:00:00;92;406;23,00;23,00;720;$;150.000.000,00;4;Negociada;10:57:34;BAIN;;BANCO INDUSTRIAL SA;AO;;;;;
1556641;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:55:42;17:00:00;24;;;35,00;828;$;2.900.000,00;1;Desierta;;;30-70791371-8;PAVETTI GUSTAVO ALBERTO Y GUERRERO RODOLFO GUSTAVO;AO;30-70791371-8;PAVETTI GUSTAVO ALBERTO Y GUERRERO RODOLFO GUSTAVO;;;
1556642;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:55:44;17:00:00;63;406;22,00;22,00;720;$;30.617.226,35;40;Negociada;10:57:46;BAIN;;BANCO INDUSTRIAL SA;AO;;;;;
1556643;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:55:45;17:00:00;173;;;28,00;460;$;40.000.000,00;2;Desierta;;AFBG;;AFB AVALES S.G.R;AO;;;;;
1556644;21/09/2026;No Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:55:50;17:00:00;30;;;80,00;765;$;5.000.000,00;1;Desierta;;;20-37208622-0;GUDEL BRIAN HERNAN;AO;20-37208622-0;GUDEL BRIAN HERNAN;;;
1556645;21/09/2026;No Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:17;17:00:00;37;;;80,00;765;$;5.000.000,00;1;Desierta;;;20-37208622-0;GUDEL BRIAN HERNAN;AO;20-37208622-0;GUDEL BRIAN HERNAN;;;
1556646;21/09/2026;No Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:31;17:00:00;51;;;80,00;765;$;5.000.000,00;1;Desierta;;;20-37208622-0;GUDEL BRIAN HERNAN;AO;20-37208622-0;GUDEL BRIAN HERNAN;;;
1556647;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:56:53;17:00:00;53;;;40,00;828;$;3.725.000,00;1;Desierta;;;30-70791371-8;PAVETTI GUSTAVO ALBERTO Y GUERRERO RODOLFO GUSTAVO;AO;30-70791371-8;PAVETTI GUSTAVO ALBERTO Y GUERRERO RODOLFO GUSTAVO;;;
1556648;21/09/2026;Avalado;;NO;NO;ECHEQ;NO;NO;C.I.;10:57:10;17:00:00;8;;;20,00;15;$;500.000.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;AO;;;;;
1556649;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:12;17:00:00;77;442;26,00;26,00;449;$;10.000.000,00;2;Negociada;10:59:13;FEDE;;Aval Federal S.G.R.;AO;;;;;
1556650;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:13;17:00:00;166;433;30,00;30,00;701;$;44.000.000,00;9;Negociada;14:44:36;TRND;;Trend S.G.R.;AO;;;;;
1556651;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:57:52;17:00:00;19;406;24,50;24,50;423;$;26.440.402,84;2;Negociada;11:59:45;CREC;;Crecer S.G.R.;AO;;;;;
1556652;21/09/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:58:04;17:00:00;302;;;6,00;449;U$D;200.000,00;1;Desierta;;ACPY;;Acindar Pymes S.G.R.;;;;;;
1556653;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:58:21;17:00:00;168;523;27,00;27,00;619;$;56.000.000,00;2;Negociada;12:08:01;GARA;;Garantizar S.G.R.;AO;;;;;
1556654;21/09/2026;No Garantizado;SI;SI;NO;ECHEQ;NO;NO;C.I.;10:58:22;17:00:00;47;;;25,00;449;$;29.550.625,34;2;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;AO;;;Certificado MiPyME;;
1556655;21/09/2026;No Garantizado;SI;SI;NO;FCE;NO;NO;C.I.;10:58:26;17:00:00;23;802;25,80;25,80;839;$;350.515.897,60;2;Negociada;11:28:00;%HAL;30-50361098-8;HALLIBURTON ARGENTINA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;;;;;
1556656;21/09/2026;No Garantizado;SI;NO;NO;ECHEQ;NO;NO;24Hs.;10:58:42;17:00:00;14;;;24,00;795;$;26.638.341,73;1;Desierta;;;30-67813830-0;DORINKA S.R.L.;AO;20-20728095-0;SENDEROVSKY RUBEN DANIEL;Certificado MiPyME;;
1556657;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:58:56;17:00:00;50;;;52,00;767;$;60.000.000,00;6;Desierta;;;30-51163433-0;DARWASH S A;AO;20-34958353-5;ITURRIOZ ALDO DANIEL;;;
1556658;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;SI;NO;24Hs.;10:59:19;17:00:00;21;;;24,25;795;$;774.380.388,74;1;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;30-67813830-0;DORINKA S.R.L.;;;
1556659;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;SI;NO;24Hs.;10:59:38;17:00:00;23;;;24,25;795;$;335.778.558,08;1;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;30-59036076-3;CENCOSUD S A;;;
1556660;21/09/2026;No Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:59:56;17:00:00;43;;;35,00;522;$;16.227.608,58;1;Desierta;;;33-71856975-9;GASREN NEUQUEN S.A.;AO;30-71816163-7;MIXSTAR S.R.L;;;
1556661;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;SI;NO;24Hs.;11:00:00;17:00:00;23;;;24,25;795;$;1.319.779.862,82;1;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;30-59036076-3;CENCOSUD S A;;;
1556662;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;SI;NO;24Hs.;11:00:16;17:00:00;23;;;24,25;795;$;5.897.331.244,80;1;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;30-59036076-3;CENCOSUD S A;;;
1556663;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;11:00:22;17:00:00;26;;;52,00;767;$;50.000.000,00;5;Desierta;;;20-20123781-6;LARROSA SERGIO OSVALDO;AO;20-20123781-6;LARROSA SERGIO OSVALDO;;;
1556664;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;SI;NO;24Hs.;11:00:33;17:00:00;23;;;24,25;795;$;1.319.779.862,82;1;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;30-59036076-3;CENCOSUD S A;;;
1556665;21/09/2026;No Garantizado;NO;NO;NO;PAGARE;NO;NO;24Hs.;11:00:49;17:00:00;23;;;24,25;795;$;2.000.000.000,00;1;Desierta;;;30-70308853-4;MERCADOLIBRE S.R.L.;;;;;;
1556666;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;11:01:00;17:00:00;170;406;28,00;28,00;559;$;22.610.540,09;20;Negociada;12:56:49;ARPY;;Argenpymes S.G.R.;AO;;;;;
1556667;21/09/2026;No Garantizado;NO;NO;NO;PAGARE;NO;NO;24Hs.;11:01:03;17:00:00;29;;;24,50;795;$;1.000.000.000,00;1;Desierta;;;30-70308853-4;MERCADOLIBRE S.R.L.;;;;;;
1556668;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;11:01:09;17:00:00;33;;;0,00;767;$;10.000.000,00;2;Desierta (Baja);;;30-71668806-9;LA DIOSA DE LA FORTUNA SOCIEDAD POR ACCIONES SIMPLIFICADA;AO;20-46385514-6;GALARZA KEVIN RAMON;;;
1556669;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;NO;NO;24Hs.;11:01:18;17:00:00;37;559;25,50;25,50;795;$;47.465.943,23;1;Negociada;13:58:40;;30-50673003-8;S A IMPORTADORA Y EXPORTADORA DE LA PATAGONIA;AO;30-50577985-8;CIA INDUSTRIAL CERVECERA S A;;;
1556670;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;NO;NO;24Hs.;11:01:31;17:00:00;43;;;25,25;795;$;13.500.881,14;1;Desierta;;;30-50119925-3;ACINDAR INDUSTRIA ARGENTINA DE ACEROS S A;AO;30-70860755-6;TECMETAL S. R. L.;;;
1556671;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;11:01:34;17:00:00;64;;;28,00;34;$;3.753.445,19;1;Desierta;;;30-71466299-2;ALZ NUTRIENTES S.A.;AO;33-71477426-9;TUMINI S.R.L.;;;
1556672;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;NO;NO;24Hs.;11:01:46;17:00:00;43;;;24,75;795;$;19.375.362,10;10;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;AO;30-55418898-9;ANTONIAZZI HNOS S. A.;;;
1556673;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;11:01:51;17:00:00;64;;;28,00;34;$;3.753.445,14;1;Desierta;;;30-71466299-2;ALZ NUTRIENTES S.A.;AO;33-71477426-9;TUMINI S.R.L.;;;
1556674;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;SI;NO;24Hs.;11:02:01;17:00:00;48;;;24,75;795;$;256.019.652,84;7;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;30-67813830-0;DORINKA S.R.L.;;;
1556675;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;11:02:04;17:00:00;64;;;28,00;34;$;3.753.445,14;1;Desierta;;;30-71466299-2;ALZ NUTRIENTES S.A.;AO;33-71477426-9;TUMINI S.R.L.;;;
1556676;21/09/2026;Avalado;;NO;NO;ECHEQ;NO;NO;24Hs.;11:02:11;17:00:00;101;503;28,50;28,50;813;$;18.616.354,55;3;Negociada;12:04:44;INPY;;Integra Pymes S.G.R.;AO;;;;;
1556677;21/09/2026;No Garantizado;NO;NO;NO;PAGARE;NO;NO;24Hs.;11:02:17;17:00:00;50;;;25,25;795;$;3.000.000.000,00;1;Desierta;;;30-70308853-4;MERCADOLIBRE S.R.L.;;;;;;
1556678;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;11:02:18;17:00:00;28;;;28,00;34;$;3.753.445,14;1;Desierta;;;30-71466299-2;ALZ NUTRIENTES S.A.;AO;33-71477426-9;TUMINI S.R.L.;;;
1556679;21/09/2026;Avalado;;NO;NO;ECHEQ;NO;NO;24Hs.;11:02:24;17:00:00;97;503;28,50;28,50;813;$;14.917.696,75;3;Negociada;12:05:09;INPY;;Integra Pymes S.G.R.;AO;;;;;
1556680;21/09/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;11:02:25;17:00:00;102;432;25,00;25,00;701;$;20.000.000,00;4;Negociada;14:48:54;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1556681;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;11:02:34;17:00:00;28;;;28,00;34;$;3.753.445,14;1;Desierta;;;30-71466299-2;ALZ NUTRIENTES S.A.;AO;33-71477426-9;TUMINI S.R.L.;;;
1556682;21/09/2026;No Garantizado;NO;NO;NO;ECHEQ;SI;NO;24Hs.;11:02:38;17:00:00;50;;;24,75;795;$;78.950.151,63;7;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;30-67813830-0;DORINKA S.R.L.;;;
1556683;21/09/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;11:02:48;17:00:00;28;;;28,00;34;$;3.753.445,14;1;Desierta;;;30-71466299-2;ALZ NUTRIENTES S.A.;AO;33-71477426-9;TUMINI S.R.L.;;;
1556684;21/09/2026;No Garantizado Calificado;SI;SI;NO;ECHEQ;NO;NO;C.I.;11:02:48;17:00:00;100;406;28,00;28,00;406;$;5.000.000,00;1;Negociada;11:04:54;;30-71754751-5;AO SRL;AO;30-71754751-5;AO SRL;Certificado MiPyME;;
