SUBASTA;FEC.SUB.;SEGMENTO;PYME;1-NEG;SELLO;TIPO INSTRUMENTO;NALO;SIN RECURSO;PLZ.;T.MIN.;CIERRE;PPV;AG.CPR.;TASA C.;TASA V.;AG.VDR.;MONEDA;MONTO;CANT. INSTRUMENTOS;ESTADO;HORA CONC.;CODIGO RESPONSABLE;CUIT RESPONSABLE;NOMBRE RESPONSABLE;CARACTER;CUIT BENEF.;RAZÓN BENEF.;COND. PYME;V.N. C.;V.N. V.
1491184;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:47:23;17:00:00;35;802;24,00;24,00;852;$;100.000.000,00;1;Negociada;13:02:34;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491185;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:47:30;17:00:00;77;;;0,00;15;$;1.118.399.999,00;5;Desierta (Baja);;POTE;;Potenciar S.G.R.;AO;;;;;
1491186;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:34;17:00:00;98;754;24,00;24,00;442;$;20.000.000,00;1;Negociada;11:53:44;AVAL;;Avaluar S.G.R.;AO;;;;;
1491187;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:40;17:00:00;32;20;23,00;23,00;545;$;65.000.000,00;2;Negociada;16:11:46;MOVI;;MOVIL S.G.R.;AO;;;;;
1491188;30/06/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:47:46;17:00:00;358;598;6,00;6,00;406;U$D;50.000,00;1;Negociada;14:46:27;ARPY;;Argenpymes S.G.R.;;;;;;
1491189;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:47:52;17:00:00;156;406;27,00;27,00;755;$;150.000.000,00;3;Negociada;12:10:41;BIND;;Garantias Bind S.G.R.;AO;;;;;
1491190;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:03;17:00:00;34;;;10,00;406;$;30.000.000,00;3;Desierta;;RESI;;Resiliencia S.G.R.;AO;;;;;
1491191;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:08;17:00:00;124;;;22,00;406;$;60.000.000,00;1;Desierta;;CREC;;Crecer S.G.R.;AO;;;;;
1491192;30/06/2026;No Garantizado Calificado;NO;NO;NO;ECHEQ;NO;NO;C.I.;10:48:15;17:00:00;52;767;18,64;18,64;767;$;14.300.000,00;1;Negociada;10:50:17;;30-71765403-6;VYP XXI VIGILANCIA PRIVADA S. A.;AO;20-31973805-4;DODINO FEDERICO NESTOR;;;
1491193;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:30;17:00:00;143;;;10,00;406;$;10.000.000,00;2;Desierta;;RESI;;Resiliencia S.G.R.;AO;;;;;
1491194;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:35;17:00:00;329;;;30,00;513;$;50.000.000,00;1;Desierta;;FIDU;;Fid Aval S.G.R.;AO;;;;;
1491195;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:42;17:00:00;57;529;29,00;29,00;852;$;160.000.000,00;6;Negociada;11:17:10;AVFE;;Aval Fertil S.G.R.;AO;;;;;
1491196;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:43;17:00:00;261;;;25,00;406;$;5.146.771,30;2;Desierta;;ARPY;;Argenpymes S.G.R.;AO;;;;;
1491197;30/06/2026;No Garantizado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:57;17:00:00;55;572;25,50;25,50;534;$;3.740.845,12;1;Negociada;12:07:44;;30-59036076-3;CENCOSUD S A;AO;33-71123597-9;MAOAR S.R.L.;Certificado MiPyME;;
1491198;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:49:00;17:00:00;194;287;28,00;28,00;868;$;28.000.000,00;4;Negociada;16:15:29;POTE;;Potenciar S.G.R.;AO;;;;;
1491199;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:49:09;17:00:00;119;;;0,00;868;$;2.500.000,00;1;Desierta (Baja);;POTE;;Potenciar S.G.R.;AO;;;;;
1491200;30/06/2026;No Garantizado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:49:10;17:00:00;35;572;24,50;24,50;534;$;3.400.700,00;1;Negociada;12:07:52;;30-59036076-3;CENCOSUD S A;AO;33-71123597-9;MAOAR S.R.L.;Certificado MiPyME;;
1491201;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:07;17:00:00;113;523;24,80;25,00;852;$;50.000.000,00;2;Negociada;12:21:40;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491202;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:12;17:00:00;63;406;23,00;23,00;20;$;200.000.000,00;4;Negociada;10:52:13;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491203;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:50:32;17:00:00;43;767;50,00;50,00;767;$;4.655.000,00;1;Negociada;10:52:33;;30-71572008-2;MOTO SPORT CAÑADA S.R.L.;AO;30-71572008-2;MOTO SPORT CAÑADA S.R.L.;;;
1491204;30/06/2026;No Garantizado;NO;SI;NO;PAGARE;NO;NO;C.I.;10:51:02;17:00:00;797;34;0,00;0,00;34;U$D;17.800,00;1;Negociada;10:53:03;;30-71738180-3;MOSQUITA FEED CO S. A. S.;;30-71738180-3;MOSQUITA FEED CO S. A. S.;;;
1491205;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:51:04;17:00:00;131;406;26,00;26,00;809;$;90.000.000,00;4;Negociada;10:55:06;BMAR;;BANCO MARIVA S.A.;AO;;;;;
1491206;30/06/2026;Avalado;;SI;SVS;ECHEQ;NO;NO;24Hs.;10:51:21;17:00:00;92;406;24,00;24,00;809;$;50.000.000,00;2;Negociada;11:37:48;BMAR;;BANCO MARIVA S.A.;AO;;;;;
1491207;30/06/2026;No Garantizado Calificado;SI;SI;NO;PAGARE;NO;NO;C.I.;10:51:30;17:00:00;42;526;32,80;32,80;526;$;700.000.000,00;1;Negociada;12:28:25;;33-57226644-9;CARSA SA;;33-57226644-9;CARSA SA;Certificado MiPyME;;
1491208;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:51:33;17:00:00;37;406;24,00;24,00;537;$;25.000.000,00;1;Negociada;12:14:44;CREC;;Crecer S.G.R.;AO;;;;;
1491209;30/06/2026;No Garantizado;SI;SI;NO;FCE;NO;NO;C.I.;10:51:36;17:00:00;7;791;21,50;21,50;839;$;10.175.616,00;1;Negociada;14:09:29;%SYN;30-64632845-0;SYNGENTA AGRO SOCIEDAD ANONIMA;;;;;;
1491210;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:51:38;17:00:00;22;406;22,00;22,00;809;$;224.786.958,84;1;Negociada;10:53:39;BMAR;;BANCO MARIVA S.A.;AO;;;;;
1491211;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:51:52;17:00:00;38;406;22,00;22,00;809;$;42.086.406,04;4;Negociada;10:55:50;BMAR;;BANCO MARIVA S.A.;AO;;;;;
1491212;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:51:58;17:00:00;54;406;23,00;23,00;20;$;200.000.000,00;4;Negociada;10:53:59;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491213;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:52:04;17:00:00;58;406;24,00;24,00;809;$;100.000.000,00;40;Negociada;10:54:05;BMAR;;BANCO MARIVA S.A.;AO;;;;;
1491214;30/06/2026;Garantizado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:52:24;17:00:00;162;;;22,00;767;$;1.190.000.000,00;7;Desierta;;;;;AO;;;Certificado MiPyME;;
1491215;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:52:38;17:00:00;21;287;18,00;18,00;598;$;621.060.212,51;1;Negociada;11:59:18;GARA;;Garantizar S.G.R.;AO;;;;;
1491216;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:53:07;17:00:00;135;406;28,00;28,00;767;$;60.539.515,32;6;Negociada;11:16:08;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491217;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:53:24;17:00:00;16;502;22,00;22,00;20;$;140.000.000,00;7;Negociada;14:23:46;FINT;;Fintech S.G.R.;AO;;;;;
1491218;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:53:27;17:00:00;43;;;0,00;598;$;4.685.200,00;1;Desierta (Baja);;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491219;30/06/2026;Garantizado Calificado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:53:41;17:00:00;84;;;20,00;565;$;60.000.000,00;1;Desierta;;;;;AO;;;MiPyME FCE - Art. 7 Ley 27.440, Res. SEPYME 340/17, Art. 2 RG 4367/18 y RG 1019/24;;
1491220;30/06/2026;No Garantizado;SI;SI;NO;FCE;NO;NO;24Hs.;10:53:42;17:00:00;36;572;25,00;25,00;754;$;5.362.299,63;1;Negociada;13:02:24;%ARC;30-50279317-5;ARCOR S A I C;;;;;;
1491221;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:53:54;17:00:00;112;442;25,00;25,00;754;$;7.500.000,00;1;Negociada;13:25:36;MOVI;;MOVIL S.G.R.;AO;;;;;
1491222;30/06/2026;Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:53:55;17:00:00;83;;;24,00;565;$;50.000.000,00;1;Desierta;;;;;AO;;;;;
1491223;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:05;17:00:00;54;442;25,00;25,00;754;$;100.000.000,00;4;Negociada;14:09:50;ACEN;;Avales del Centro S.G.R.;AO;;;;;
1491224;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:05;17:00:00;77;501;22,00;22,00;545;$;10.800.000,00;1;Negociada;10:56:06;FGLR;;Fdo.de Gtia.Pub. La Rioja;AO;;;;;
1491225;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:07;17:00:00;119;;;24,00;502;$;27.875.000,00;6;Desierta;;UNIO;;Union S.G.R.;AO;;;;;
1491226;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:54:15;17:00:00;43;526;35,00;35,00;767;$;18.500.000,00;3;Negociada;10:56:17;;30-71252369-3;FRANCHESCA S.A.;AO;30-71188957-0;ESTABLECIMIENTO BOSQUE ALTO S.A.;;;
1491227;30/06/2026;No Garantizado;SI;SI;NO;FCE;NO;NO;24Hs.;10:54:17;17:00:00;35;572;29,00;29,00;754;$;9.622.834,76;1;Negociada;11:31:45;%PRG;30-61526545-0;NEW PGA S. R. L.;;;;;;
1491228;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:19;17:00:00;198;502;25,00;25,00;502;$;29.300.000,00;2;Negociada;11:56:30;AVRU;;Aval Rural S.G.R.;AO;;;;;
1491229;30/06/2026;No Garantizado;SI;SI;NO;FCE;NO;NO;C.I.;10:54:19;17:00:00;21;791;22,00;22,00;791;$;164.275.068,16;1;Negociada;14:08:10;%GSP;30-71543341-5;GAS Y PETROLEO DEL NEUQUEN S. A. - PAN AMERICAN ENERGY, S.L. SUC. ARGENTINA - UNION TRANSITORIA - AREA COIRON AMARGO SUR ESTE U. T. E.;;;;;;
1491230;30/06/2026;Avalado;;NO;NO;ECHEQ;NO;NO;24Hs.;10:54:29;17:00:00;212;;;20,00;15;$;228.193.547,00;15;Desierta;;FIDU;;Fid Aval S.G.R.;AO;;;;;
1491231;30/06/2026;Garantizado;NO;SI;NO;ECHEQ;SI;NO;24Hs.;10:54:31;17:00:00;54;;;0,00;754;$;550.040,99;2;Desierta (Baja);;;;;NO;;;;;
1491232;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:32;17:00:00;91;;;24,00;502;$;14.082.922,00;2;Desierta;;UNIO;;Union S.G.R.;AO;;;;;
1491233;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:47;17:00:00;89;502;23,00;23,00;502;$;100.000.000,00;1;Negociada;12:02:02;AFFI;;Affidavit S.G.R.;AO;;;;;
1491234;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:56;17:00:00;86;502;23,00;23,00;502;$;100.000.000,00;1;Negociada;12:02:51;AFFI;;Affidavit S.G.R.;AO;;;;;
1491235;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:54:58;17:00:00;79;526;33,00;33,00;767;$;43.000.000,00;2;Negociada;10:57:00;;30-70799376-2;PORCIMONTE S.A.;AO;30-71152295-2;AGROPRODUCCIONES TORRESI S.R.L.;;;
1491236;30/06/2026;Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:55:00;17:00:00;36;;;0,00;754;$;6.070.031,44;3;Desierta (Baja);;;;;AO;;;;;
1491237;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:55:05;17:00:00;84;;;23,00;502;$;100.000.000,00;1;Desierta;;AFFI;;Affidavit S.G.R.;AO;;;;;
1491238;30/06/2026;No Garantizado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:55:19;17:00:00;58;;;20,00;526;$;44.580.279,38;32;Desierta;;;30-68537634-9;TARJETA NARANJA S.A.U.;AO;;;Certificado MiPyME;;
1491239;30/06/2026;Avalado;;SI;NO;ECHEQ;SI;NO;C.I.;10:55:28;17:00:00;94;406;23,94;24,00;546;$;10.767.436,00;1;Negociada;13:22:46;GARA;;Garantizar S.G.R.;NO;;;;;
1491240;30/06/2026;Avalado;;SI;NO;ECHEQ;SI;NO;24Hs.;10:55:49;17:00:00;41;;;18,00;598;$;26.286.352,15;1;Desierta;;GARA;;Garantizar S.G.R.;NO;;;;;
1491241;30/06/2026;Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:55:58;13:14:00;52;;;20,50;754;$;93.659.238,87;28;Desierta;;;;;AO;;;;;
1491242;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:56:07;17:00:00;65;545;48,00;48,00;545;$;5.000.000,00;1;Negociada;11:03:15;;30-71104430-9;SOLUCIONES DE CONECTIVIDAD Y SERVICIOS SRL;AO;;;;;
1491243;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:56:09;17:00:00;91;767;22,00;22,00;767;$;2.557.868,19;1;Negociada;10:58:10;;30-69724712-9;BENITO ROGGIO E HIJOS SA -CLIBA INGENIERIA AMBIENTAL S.A. -UTE;AO;;;;;
1491244;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:09;17:00:00;63;;;21,00;20;$;98.000.000,00;5;Desierta;;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491245;30/06/2026;Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:15;13:14:00;39;;;19,00;754;$;12.044.996,62;2;Desierta;;;;;AO;;;;;
1491246;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:35;17:00:00;72;526;24,00;24,00;526;$;35.000.000,00;1;Negociada;10:58:36;NOVA;;INNOVA S.G.R.;AO;;;;;
1491247;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;SI;NO;C.I.;10:56:36;17:00:00;25;764;31,00;31,00;764;$;1.661.200,06;2;Negociada;11:16:27;;20-17624888-3;CRUAÑEZ LUIS ENRIQUE;NO;;;;;
1491248;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;SI;NO;C.I.;10:56:46;17:00:00;21;767;25,50;25,50;767;$;61.761.919,95;1;Negociada;11:42:12;;30-50401884-5;VOLKSWAGEN ARGENTINA S A;NO;;;;;
1491249;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;SI;NO;C.I.;10:56:59;17:00:00;58;764;33,00;33,00;764;$;1.661.200,00;2;Negociada;11:16:39;;20-17624888-3;CRUAÑEZ LUIS ENRIQUE;NO;;;;;
1491250;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:00;17:00:00;181;526;24,00;24,00;526;$;100.000.000,00;1;Negociada;11:08:05;BIND;;Garantias Bind S.G.R.;AO;;;;;
1491251;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:02;17:00:00;79;442;22,90;22,90;483;$;35.445.475,62;1;Negociada;16:00:46;BIND;;Garantias Bind S.G.R.;AO;;;;;
1491252;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:18;17:00:00;78;;;0,00;483;$;93.791.028,13;7;Desierta (Baja);;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491253;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:20;17:00:00;95;;;24,00;567;$;50.000.000,00;2;Desierta;;PROM;;Promover S.G.R.;AO;;;;;
1491254;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:20;17:00:00;182;526;26,00;26,00;526;$;100.000.000,00;1;Negociada;12:24:21;POTE;;Potenciar S.G.R.;AO;;;;;
1491255;30/06/2026;No Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:57:24;17:00:00;55;764;36,00;36,00;764;$;30.000.000,00;1;Negociada;11:16:54;;30-71786908-3;EL MERCADITO NATURAL S.R.L.;AO;30-71786908-3;EL MERCADITO NATURAL S.R.L.;;;
1491256;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:39;17:00:00;79;;;35,00;767;$;20.000.000,00;4;Desierta;;;30-71637447-1;HV SERVICIOS TCI S.A.S.;AO;30-71637447-1;HV SERVICIOS TCI S.A.S.;;;
1491257;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:39;17:00:00;114;;;23,00;567;$;40.000.000,00;1;Desierta;;PROM;;Promover S.G.R.;AO;;;;;
1491258;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:57:48;17:00:00;23;433;25,00;25,00;526;$;218.001.110,71;48;Negociada;14:30:31;MOVI;;MOVIL S.G.R.;AO;;;;;
1491259;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:55;17:00:00;89;;;24,00;567;$;100.000.000,00;1;Desierta;;PROM;;Promover S.G.R.;AO;;;;;
1491260;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:58:07;17:00:00;35;;;;567;$;49.400.000,00;1;Desierta (Baja);;PROM;;Promover S.G.R.;AO;;;;;
1491261;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:58:12;17:00:00;36;767;48,00;48,00;767;$;3.000.000,00;1;Negociada;16:50:06;;30-71856481-2;AURORA CONSULTORES S. A.;AO;27-39566113-8;GARCIA MARIA PAULA;;;
1491262;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:58:19;17:00:00;16;572;24,00;24,00;567;$;143.818.918,91;2;Negociada;11:50:00;PROM;;Promover S.G.R.;AO;;;;;
1491263;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;SI;NO;C.I.;10:58:27;17:00:00;15;545;26,00;26,00;762;$;5.566.016.185,45;1;Negociada;16:27:38;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;;;;;
1491264;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:58:39;17:00:00;36;572;26,00;26,00;567;$;49.400.000,00;1;Negociada;11:55:58;PROM;;Promover S.G.R.;AO;;;;;
1491265;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;SI;NO;C.I.;10:58:41;17:00:00;15;720;28,00;28,00;762;$;5.566.016.185,45;1;Negociada;16:52:28;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;;;;;
1491266;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:58:44;17:00:00;33;20;24,00;24,00;20;$;7.900.000,00;1;Negociada;11:27:52;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491267;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:58:48;17:00:00;78;;;24,00;558;$;4.000.000,00;2;Desierta;;FOGA;;Fdo. de Gtias. del Chaco;AO;;;;;
1491268;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:58:54;17:00:00;180;;;24,00;567;$;20.000.000,00;1;Desierta;;PROM;;Promover S.G.R.;AO;;;;;
1491269;30/06/2026;Avalado;;SI;NO;PAGARE;NO;NO;C.I.;10:58:55;17:00:00;366;406;6,00;7,00;406;DOL;25.000,00;1;Negociada;11:55:17;ARPY;;Argenpymes S.G.R.;;;;;;
1491270;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;SI;NO;C.I.;10:59:02;17:00:00;45;559;25,00;25,00;762;$;2.274.518.717,44;1;Negociada;11:07:06;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;;;;;
1491271;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:59:05;17:00:00;35;828;35,00;35,00;828;$;47.048.776,64;1;Negociada;11:01:07;;30-71934044-6;WERK CONSTRUCTORA S.R.L.-DEL SOL CONSTRUCTORA S.A.-UNION TRANSITORIA UP13-E U. T.;AO;30-71449602-2;PRIMMACRED S.R.L.;;;
1491272;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:59:31;17:00:00;101;;;0,00;43;$;50.000.000,00;4;Desierta (Baja);;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1491273;30/06/2026;Avalado;;SI;NO;PAGARE;NO;NO;C.I.;10:59:35;17:00:00;360;406;6,00;7,00;406;DOL;25.000,00;1;Negociada;11:55:23;ARPY;;Argenpymes S.G.R.;;;;;;
1491274;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;SI;NO;C.I.;11:00:02;17:00:00;45;15;26,00;26,00;762;$;2.274.518.717,44;1;Negociada;15:50:38;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;;;;;
1491275;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;11:00:10;17:00:00;182;526;26,00;26,00;526;$;100.000.000,00;1;Negociada;15:04:40;BCMF;;BANCO CMF S.A.;AO;;;;;
1491276;30/06/2026;Avalado;;SI;NO;ECHEQ;SI;NO;C.I.;11:00:16;17:00:00;68;406;22,00;22,00;539;$;107.639.445,94;3;Negociada;11:43:51;BIND;;Garantias Bind S.G.R.;NO;;;;;
1491277;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;11:00:32;17:00:00;56;406;22,00;22,00;539;$;425.946.385,25;18;Negociada;11:43:58;BIND;;Garantias Bind S.G.R.;AO;;;;;
1491278;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;11:00:41;17:00:00;56;523;23,00;23,00;20;$;50.000.000,00;1;Negociada;12:05:29;AGAV;;Agroaval S.G.R.;AO;;;;;
1491279;30/06/2026;No Garantizado;SI;NO;NO;ECHEQ;NO;NO;C.I.;11:00:48;17:00:00;30;405;38,00;38,00;405;$;10.000.000,00;2;Negociada;11:02:49;;30-71152295-2;AGROPRODUCCIONES TORRESI S.R.L.;AO;30-71152295-2;AGROPRODUCCIONES TORRESI S.R.L.;Certificado MiPyME;;
1491280;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;SI;NO;C.I.;11:00:49;17:00:00;15;406;26,00;26,00;762;$;1.710.103.399,04;1;Negociada;15:27:21;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;;;;;
1491281;30/06/2026;No Garantizado;NO;SI;NO;ECHEQ;SI;NO;C.I.;11:01:06;17:00:00;15;537;26,00;26,00;762;$;1.420.202.531,25;1;Negociada;16:38:41;;30-68537634-9;TARJETA NARANJA S.A.U.;NO;;;;;
1491282;30/06/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;11:01:07;17:00:00;64;727;25,00;25,00;405;$;20.000.000,00;1;Negociada;11:37:12;FINT;;Fintech S.G.R.;AO;;;;;
